id,name,state,district,type,totalParcels,acquiredParcels,compensationPaid,legalCases,approvalDays,complexity,latitude,longitude,landowners,compensationBudgetCr,approvalsPending,clearanceStatus,expectedCompletion,agency,pendingParcels,progress,syntheticDelayDays,syntheticDelayedOver90Days,source
SYN-005614,Synthetic acquisition 5614,Synthetic region,Synthetic district,Railway,1737,206,12.44,15,163,4,0.0,0.0,,847.4,,,,,,,166,1,"Synthetic — simulated, not government data"
SYN-005615,Synthetic acquisition 5615,Synthetic region,Synthetic district,Industrial,3429,1518,79.06,15,173,3,0.0,0.0,8304,796.18,6,,,,,,133,1,"Synthetic — simulated, not government data"
SYN-005616,Synthetic acquisition 5616,Synthetic region,Synthetic district,Power,3411,2499,78.17,11,10,3,0.0,0.0,,2990.92,6,,,,,,61,0,"Synthetic — simulated, not government data"
SYN-005617,Synthetic acquisition 5617,Synthetic region,Synthetic district,Power,212,121,8.8,7,172,2,0.0,0.0,249,131.24,3,,,,,,147,1,"Synthetic — simulated, not government data"
SYN-005618,Synthetic acquisition 5618,Synthetic region,Synthetic district,Road infrastructure,4245,1172,22.17,12,48,1,0.0,0.0,5331,1970.42,1,,,,,,119,1,"Synthetic — simulated, not government data"
SYN-005619,Synthetic acquisition 5619,Synthetic region,Synthetic district,Industrial,2294,2072,67.71,5,71,4,0.0,0.0,5348,1461.8,8,,,,,,65,0,"Synthetic — simulated, not government data"
SYN-005620,Synthetic acquisition 5620,Synthetic region,Synthetic district,Road infrastructure,367,121,29.86,9,10,5,0.0,0.0,908,303.02,2,,,,,,96,1,"Synthetic — simulated, not government data"
SYN-005621,Synthetic acquisition 5621,Synthetic region,Synthetic district,Railway,809,437,20.04,9,4,1,0.0,0.0,910,213.45,8,,,,,,82,0,"Synthetic — simulated, not government data"
SYN-005622,Synthetic acquisition 5622,Synthetic region,Synthetic district,Industrial,4522,3926,68.53,4,35,5,0.0,0.0,6600,,0,,,,,,61,0,"Synthetic — simulated, not government data"
SYN-005623,Synthetic acquisition 5623,Synthetic region,Synthetic district,Highway,1281,235,31.05,21,124,2,0.0,0.0,,,6,,,,,,176,1,"Synthetic — simulated, not government data"
SYN-005624,Synthetic acquisition 5624,Synthetic region,Synthetic district,Highway,134,46,33.01,9,42,4,0.0,0.0,309,65.08,1,,,,,,122,1,"Synthetic — simulated, not government data"
SYN-005625,Synthetic acquisition 5625,Synthetic region,Synthetic district,Industrial,1553,733,70.26,7,59,5,0.0,0.0,1863,782.18,2,,,,,,89,0,"Synthetic — simulated, not government data"
SYN-005626,Synthetic acquisition 5626,Synthetic region,Synthetic district,Irrigation,4416,1974,89.52,12,49,3,0.0,0.0,9842,860.53,1,,,,,,76,0,"Synthetic — simulated, not government data"
SYN-005627,Synthetic acquisition 5627,Synthetic region,Synthetic district,Railway,2590,1062,58.7,9,61,3,0.0,0.0,3693,290.35,5,,,,,,100,1,"Synthetic — simulated, not government data"
SYN-005628,Synthetic acquisition 5628,Synthetic region,Synthetic district,Power,2290,490,31.22,10,64,2,0.0,0.0,6241,835.89,0,,,,,,117,1,"Synthetic — simulated, not government data"
SYN-005629,Synthetic acquisition 5629,Synthetic region,Synthetic district,Industrial,1439,736,13.03,10,155,3,0.0,0.0,3802,763.74,3,,,,,,157,1,"Synthetic — simulated, not government data"
SYN-005630,Synthetic acquisition 5630,Synthetic region,Synthetic district,Railway,3201,739,0.0,15,16,4,0.0,0.0,5940,,6,,,,,,143,1,"Synthetic — simulated, not government data"
SYN-005631,Synthetic acquisition 5631,Synthetic region,Synthetic district,Industrial,2518,1170,64.83,9,9,5,0.0,0.0,3517,1955.87,,,,,,,87,0,"Synthetic — simulated, not government data"
SYN-005632,Synthetic acquisition 5632,Synthetic region,Synthetic district,Power,1643,687,11.54,9,165,3,0.0,0.0,3542,1042.39,8,,,,,,155,1,"Synthetic — simulated, not government data"
SYN-005633,Synthetic acquisition 5633,Synthetic region,Synthetic district,Irrigation,2630,2403,49.86,7,62,2,0.0,0.0,,2234.72,5,,,,,,118,1,"Synthetic — simulated, not government data"
SYN-005634,Synthetic acquisition 5634,Synthetic region,Synthetic district,Highway,818,335,80.6,11,85,1,0.0,0.0,1147,335.57,3,,,,,,96,1,"Synthetic — simulated, not government data"
SYN-005635,Synthetic acquisition 5635,Synthetic region,Synthetic district,Industrial,393,76,25.3,14,51,2,0.0,0.0,979,322.0,1,,,,,,144,1,"Synthetic — simulated, not government data"
SYN-005636,Synthetic acquisition 5636,Synthetic region,Synthetic district,Highway,2690,555,37.94,8,31,3,0.0,0.0,4956,1659.25,2,,,,,,90,0,"Synthetic — simulated, not government data"
SYN-005637,Synthetic acquisition 5637,Synthetic region,Synthetic district,Industrial,892,649,41.48,9,19,1,0.0,0.0,994,517.47,1,,,,,,66,0,"Synthetic — simulated, not government data"
SYN-005638,Synthetic acquisition 5638,Synthetic region,Synthetic district,Power,1465,924,61.6,6,149,1,0.0,0.0,,146.21,5,,,,,,96,1,"Synthetic — simulated, not government data"
SYN-005639,Synthetic acquisition 5639,Synthetic region,Synthetic district,Highway,3542,1240,56.52,7,80,5,0.0,0.0,4045,2800.95,2,,,,,,113,1,"Synthetic — simulated, not government data"
SYN-005640,Synthetic acquisition 5640,Synthetic region,Synthetic district,Road infrastructure,2224,1436,71.27,8,34,1,0.0,0.0,5064,1890.89,6,,,,,,64,0,"Synthetic — simulated, not government data"
SYN-005641,Synthetic acquisition 5641,Synthetic region,Synthetic district,Industrial,4047,3762,68.63,4,29,4,0.0,0.0,,2226.03,1,,,,,,49,0,"Synthetic — simulated, not government data"
SYN-005642,Synthetic acquisition 5642,Synthetic region,Synthetic district,Power,1390,274,48.51,8,92,5,0.0,0.0,2553,924.19,0,,,,,,124,1,"Synthetic — simulated, not government data"
SYN-005643,Synthetic acquisition 5643,Synthetic region,Synthetic district,Industrial,1147,349,56.98,11,113,5,0.0,0.0,,991.62,1,,,,,,121,1,"Synthetic — simulated, not government data"
SYN-005644,Synthetic acquisition 5644,Synthetic region,Synthetic district,Irrigation,3733,864,15.22,8,82,5,0.0,0.0,10389,2768.12,2,,,,,,134,1,"Synthetic — simulated, not government data"
SYN-005645,Synthetic acquisition 5645,Synthetic region,Synthetic district,Highway,2952,1627,33.05,13,139,1,0.0,0.0,3277,1180.7,1,,,,,,110,1,"Synthetic — simulated, not government data"
SYN-005646,Synthetic acquisition 5646,Synthetic region,Synthetic district,Road infrastructure,943,371,79.52,8,87,4,0.0,0.0,1269,828.7,8,,,,,,125,1,"Synthetic — simulated, not government data"
SYN-005647,Synthetic acquisition 5647,Synthetic region,Synthetic district,Power,4086,845,66.17,14,140,2,0.0,0.0,9575,391.51,2,,,,,,159,1,"Synthetic — simulated, not government data"
SYN-005648,Synthetic acquisition 5648,Synthetic region,Synthetic district,Industrial,2681,1061,35.28,7,70,2,0.0,0.0,5975,2019.87,,,,,,,87,0,"Synthetic — simulated, not government data"
SYN-005649,Synthetic acquisition 5649,Synthetic region,Synthetic district,Road infrastructure,1278,213,10.84,10,103,1,0.0,0.0,1516,947.06,8,,,,,,109,1,"Synthetic — simulated, not government data"
SYN-005650,Synthetic acquisition 5650,Synthetic region,Synthetic district,Irrigation,3354,1025,0.0,12,99,5,0.0,0.0,4815,2968.17,5,,,,,,176,1,"Synthetic — simulated, not government data"
SYN-005651,Synthetic acquisition 5651,Synthetic region,Synthetic district,Power,2650,1434,58.51,8,155,5,0.0,0.0,7137,1667.36,6,,,,,,176,1,"Synthetic — simulated, not government data"
SYN-005652,Synthetic acquisition 5652,Synthetic region,Synthetic district,Road infrastructure,1130,1078,39.26,3,128,3,0.0,0.0,1712,904.01,0,,,,,,66,0,"Synthetic — simulated, not government data"
SYN-005653,Synthetic acquisition 5653,Synthetic region,Synthetic district,Irrigation,2592,590,0.0,19,80,1,0.0,0.0,6579,1390.2,,,,,,,159,1,"Synthetic — simulated, not government data"
SYN-005654,Synthetic acquisition 5654,Synthetic region,Synthetic district,Power,4014,2084,87.38,7,127,4,0.0,0.0,9560,1878.05,0,,,,,,100,1,"Synthetic — simulated, not government data"
SYN-005655,Synthetic acquisition 5655,Synthetic region,Synthetic district,Industrial,387,61,23.86,11,109,3,0.0,0.0,892,,4,,,,,,158,1,"Synthetic — simulated, not government data"
SYN-005656,Synthetic acquisition 5656,Synthetic region,Synthetic district,Irrigation,3783,837,28.9,12,121,4,0.0,0.0,5127,2870.09,2,,,,,,167,1,"Synthetic — simulated, not government data"
SYN-005657,Synthetic acquisition 5657,Synthetic region,Synthetic district,Industrial,1872,1386,68.61,3,175,4,0.0,0.0,4371,336.1,0,,,,,,108,1,"Synthetic — simulated, not government data"
SYN-005658,Synthetic acquisition 5658,Synthetic region,Synthetic district,Road infrastructure,1526,1390,99.45,4,148,3,0.0,0.0,3045,1137.19,,,,,,,56,0,"Synthetic — simulated, not government data"
SYN-005659,Synthetic acquisition 5659,Synthetic region,Synthetic district,Power,2347,83,6.11,17,43,5,0.0,0.0,4018,864.13,4,,,,,,178,1,"Synthetic — simulated, not government data"
SYN-005660,Synthetic acquisition 5660,Synthetic region,Synthetic district,Industrial,516,181,47.37,4,6,2,0.0,0.0,670,354.7,6,,,,,,72,0,"Synthetic — simulated, not government data"
SYN-005661,Synthetic acquisition 5661,Synthetic region,Synthetic district,Highway,1273,76,5.03,9,16,4,0.0,0.0,,299.78,7,,,,,,124,1,"Synthetic — simulated, not government data"
SYN-005662,Synthetic acquisition 5662,Synthetic region,Synthetic district,Road infrastructure,4019,2291,42.67,8,164,2,0.0,0.0,11010,1321.23,6,,,,,,105,1,"Synthetic — simulated, not government data"
SYN-005663,Synthetic acquisition 5663,Synthetic region,Synthetic district,Railway,2598,2257,90.63,4,55,4,0.0,0.0,3036,1026.59,,,,,,,35,0,"Synthetic — simulated, not government data"
SYN-005664,Synthetic acquisition 5664,Synthetic region,Synthetic district,Highway,2554,1111,32.75,7,82,1,0.0,0.0,5021,2033.24,,,,,,,103,1,"Synthetic — simulated, not government data"
SYN-005665,Synthetic acquisition 5665,Synthetic region,Synthetic district,Power,4751,339,56.53,14,63,5,0.0,0.0,7710,658.31,,,,,,,132,1,"Synthetic — simulated, not government data"
SYN-005666,Synthetic acquisition 5666,Synthetic region,Synthetic district,Irrigation,1826,1005,84.25,10,148,5,0.0,0.0,3622,703.81,0,,,,,,113,1,"Synthetic — simulated, not government data"
SYN-005667,Synthetic acquisition 5667,Synthetic region,Synthetic district,Irrigation,1844,488,46.4,8,81,5,0.0,0.0,2452,922.21,3,,,,,,117,1,"Synthetic — simulated, not government data"
SYN-005668,Synthetic acquisition 5668,Synthetic region,Synthetic district,Road infrastructure,2895,2802,70.2,3,40,5,0.0,0.0,4480,2383.23,4,,,,,,43,0,"Synthetic — simulated, not government data"
SYN-005669,Synthetic acquisition 5669,Synthetic region,Synthetic district,Highway,1768,893,34.43,7,130,1,0.0,0.0,3510,143.26,7,,,,,,137,1,"Synthetic — simulated, not government data"
SYN-005670,Synthetic acquisition 5670,Synthetic region,Synthetic district,Highway,1021,340,23.02,11,63,4,0.0,0.0,2774,829.93,4,,,,,,111,1,"Synthetic — simulated, not government data"
SYN-005671,Synthetic acquisition 5671,Synthetic region,Synthetic district,Industrial,1522,1174,41.91,3,32,5,0.0,0.0,2646,667.8,1,,,,,,69,0,"Synthetic — simulated, not government data"
SYN-005672,Synthetic acquisition 5672,Synthetic region,Synthetic district,Industrial,3710,2509,33.05,8,59,2,0.0,0.0,8078,3166.2,7,,,,,,81,0,"Synthetic — simulated, not government data"
SYN-005673,Synthetic acquisition 5673,Synthetic region,Synthetic district,Highway,1721,1570,91.31,1,145,4,0.0,0.0,3710,394.31,0,,,,,,89,0,"Synthetic — simulated, not government data"
SYN-005674,Synthetic acquisition 5674,Synthetic region,Synthetic district,Industrial,1646,858,68.44,8,147,1,0.0,0.0,3400,730.21,4,,,,,,113,1,"Synthetic — simulated, not government data"
SYN-005675,Synthetic acquisition 5675,Synthetic region,Synthetic district,Road infrastructure,4108,1293,26.76,13,100,5,0.0,0.0,5495,,8,,,,,,158,1,"Synthetic — simulated, not government data"
SYN-005676,Synthetic acquisition 5676,Synthetic region,Synthetic district,Industrial,3043,2147,53.04,6,171,1,0.0,0.0,3679,,6,,,,,,127,1,"Synthetic — simulated, not government data"
SYN-005677,Synthetic acquisition 5677,Synthetic region,Synthetic district,Road infrastructure,4099,637,5.45,21,153,5,0.0,0.0,4580,2332.24,7,,,,,,178,1,"Synthetic — simulated, not government data"
SYN-005678,Synthetic acquisition 5678,Synthetic region,Synthetic district,Road infrastructure,1577,714,52.95,11,130,2,0.0,0.0,2758,1320.32,0,,,,,,95,1,"Synthetic — simulated, not government data"
SYN-005679,Synthetic acquisition 5679,Synthetic region,Synthetic district,Highway,873,347,55.74,11,178,2,0.0,0.0,1092,622.8,4,,,,,,144,1,"Synthetic — simulated, not government data"
SYN-005680,Synthetic acquisition 5680,Synthetic region,Synthetic district,Road infrastructure,1607,120,12.17,12,24,2,0.0,0.0,1998,,7,,,,,,130,1,"Synthetic — simulated, not government data"
SYN-005681,Synthetic acquisition 5681,Synthetic region,Synthetic district,Highway,3991,773,45.82,16,41,2,0.0,0.0,10198,3479.0,5,,,,,,93,1,"Synthetic — simulated, not government data"
SYN-005682,Synthetic acquisition 5682,Synthetic region,Synthetic district,Power,1906,1205,51.34,7,17,5,0.0,0.0,3138,,6,,,,,,57,0,"Synthetic — simulated, not government data"
SYN-005683,Synthetic acquisition 5683,Synthetic region,Synthetic district,Power,4730,1429,0.0,13,131,4,0.0,0.0,6503,1826.98,3,,,,,,179,1,"Synthetic — simulated, not government data"
SYN-005684,Synthetic acquisition 5684,Synthetic region,Synthetic district,Power,1630,1142,58.35,7,109,3,0.0,0.0,1820,,6,,,,,,87,0,"Synthetic — simulated, not government data"
SYN-005685,Synthetic acquisition 5685,Synthetic region,Synthetic district,Road infrastructure,121,42,40.21,10,172,4,0.0,0.0,209,14.71,4,,,,,,180,1,"Synthetic — simulated, not government data"
SYN-005686,Synthetic acquisition 5686,Synthetic region,Synthetic district,Industrial,1409,28,18.32,14,16,4,0.0,0.0,2316,871.44,,,,,,,168,1,"Synthetic — simulated, not government data"
SYN-005687,Synthetic acquisition 5687,Synthetic region,Synthetic district,Highway,2610,1381,22.96,10,83,1,0.0,0.0,3433,,1,,,,,,97,1,"Synthetic — simulated, not government data"
SYN-005688,Synthetic acquisition 5688,Synthetic region,Synthetic district,Power,184,18,0.0,8,94,4,0.0,0.0,,88.47,1,,,,,,156,1,"Synthetic — simulated, not government data"
SYN-005689,Synthetic acquisition 5689,Synthetic region,Synthetic district,Road infrastructure,1777,741,36.55,13,149,5,0.0,0.0,2879,,,,,,,,119,1,"Synthetic — simulated, not government data"
SYN-005690,Synthetic acquisition 5690,Synthetic region,Synthetic district,Irrigation,4332,409,0.0,20,130,5,0.0,0.0,10256,3671.43,,,,,,,195,1,"Synthetic — simulated, not government data"
SYN-005691,Synthetic acquisition 5691,Synthetic region,Synthetic district,Industrial,3684,3122,97.06,5,151,4,0.0,0.0,5463,679.47,3,,,,,,88,0,"Synthetic — simulated, not government data"
SYN-005692,Synthetic acquisition 5692,Synthetic region,Synthetic district,Highway,2922,966,32.14,12,80,4,0.0,0.0,6896,1984.14,1,,,,,,139,1,"Synthetic — simulated, not government data"
SYN-005693,Synthetic acquisition 5693,Synthetic region,Synthetic district,Road infrastructure,4873,1269,13.15,9,89,5,0.0,0.0,5633,2966.84,7,,,,,,134,1,"Synthetic — simulated, not government data"
SYN-005694,Synthetic acquisition 5694,Synthetic region,Synthetic district,Power,1415,1241,73.01,0,28,3,0.0,0.0,3277,152.43,0,,,,,,42,0,"Synthetic — simulated, not government data"
SYN-005695,Synthetic acquisition 5695,Synthetic region,Synthetic district,Highway,4581,1630,0.0,13,174,2,0.0,0.0,12530,744.76,1,,,,,,203,1,"Synthetic — simulated, not government data"
SYN-005696,Synthetic acquisition 5696,Synthetic region,Synthetic district,Road infrastructure,609,311,48.76,7,129,5,0.0,0.0,1328,64.83,0,,,,,,94,1,"Synthetic — simulated, not government data"
SYN-005697,Synthetic acquisition 5697,Synthetic region,Synthetic district,Power,4540,2835,67.51,6,146,1,0.0,0.0,10136,3457.45,7,,,,,,118,1,"Synthetic — simulated, not government data"
SYN-005698,Synthetic acquisition 5698,Synthetic region,Synthetic district,Industrial,3387,1900,68.54,8,15,4,0.0,0.0,7644,1484.03,5,,,,,,68,0,"Synthetic — simulated, not government data"
SYN-005699,Synthetic acquisition 5699,Synthetic region,Synthetic district,Road infrastructure,1574,311,24.0,13,130,4,0.0,0.0,3935,1170.01,0,,,,,,142,1,"Synthetic — simulated, not government data"
SYN-005700,Synthetic acquisition 5700,Synthetic region,Synthetic district,Power,962,816,72.99,4,50,4,0.0,0.0,2572,290.22,1,,,,,,63,0,"Synthetic — simulated, not government data"
SYN-005701,Synthetic acquisition 5701,Synthetic region,Synthetic district,Railway,3080,2186,66.58,8,77,2,0.0,0.0,7742,429.16,6,,,,,,97,1,"Synthetic — simulated, not government data"
SYN-005702,Synthetic acquisition 5702,Synthetic region,Synthetic district,Road infrastructure,1614,819,55.52,7,57,5,0.0,0.0,2000,493.46,6,,,,,,85,0,"Synthetic — simulated, not government data"
SYN-005703,Synthetic acquisition 5703,Synthetic region,Synthetic district,Industrial,1410,1067,64.12,6,111,3,0.0,0.0,3444,1077.12,5,,,,,,93,1,"Synthetic — simulated, not government data"
SYN-005704,Synthetic acquisition 5704,Synthetic region,Synthetic district,Highway,4157,2228,39.31,10,94,5,0.0,0.0,9692,3074.43,4,,,,,,116,1,"Synthetic — simulated, not government data"
SYN-005705,Synthetic acquisition 5705,Synthetic region,Synthetic district,Power,488,428,77.77,2,45,4,0.0,0.0,1112,182.18,7,,,,,,70,0,"Synthetic — simulated, not government data"
SYN-005706,Synthetic acquisition 5706,Synthetic region,Synthetic district,Power,4823,1089,64.46,8,13,2,0.0,0.0,11207,3090.25,3,,,,,,109,1,"Synthetic — simulated, not government data"
SYN-005707,Synthetic acquisition 5707,Synthetic region,Synthetic district,Railway,3598,1324,23.48,19,8,3,0.0,0.0,7893,2871.42,6,,,,,,159,1,"Synthetic — simulated, not government data"
SYN-005708,Synthetic acquisition 5708,Synthetic region,Synthetic district,Power,4822,1598,47.25,8,137,3,0.0,0.0,12136,,0,,,,,,122,1,"Synthetic — simulated, not government data"
SYN-005709,Synthetic acquisition 5709,Synthetic region,Synthetic district,Power,3838,3533,73.85,2,93,1,0.0,0.0,6438,667.57,1,,,,,,73,0,"Synthetic — simulated, not government data"
SYN-005710,Synthetic acquisition 5710,Synthetic region,Synthetic district,Railway,591,252,47.45,8,96,5,0.0,0.0,620,321.36,5,,,,,,104,1,"Synthetic — simulated, not government data"
SYN-005711,Synthetic acquisition 5711,Synthetic region,Synthetic district,Road infrastructure,1088,429,3.75,13,64,2,0.0,0.0,,823.65,5,,,,,,94,1,"Synthetic — simulated, not government data"
